numsamples,filling,L,N,J,V,W,ts,unconstrained,energy,avrgtimeavrgcorr
20,0.75,12,9,1,1,0.0,0.07939135553453969,false,0.0,1.0000000000000002
20,0.75,12,9,1,4,0.0,0.07939135553453969,false,4.0,0.9942144743609117
20,0.75,12,9,1,4,0.0,0.07939135553453969,false,5.0,0.9927568632528752
20,0.75,12,9,1,4,0.0,0.07939135553453969,false,2.0,0.9971193274255689
20,0.75,12,9,1,4,0.0,0.07939135553453969,false,0.0,1.0000000000000004
20,0.75,12,9,1,16,1.0,0.07939135553453969,false,4.0,0.9948038981224797
20,0.75,12,9,1,16,1.0,0.07939135553453969,false,5.0,0.9932218946953923
20,0.75,12,9,1,16,1.0,0.07939135553453969,false,2.0,0.9978462198631829
20,0.75,12,9,1,16,1.0,0.07939135553453969,false,0.0,0.9999999999999997
20,0.75,12,9,1,1,1.0,0.07939135553453969,false,4.0,0.9941706408627055
20,0.75,12,9,1,1,1.0,0.07939135553453969,false,5.0,0.9927198880882367
20,0.75,12,9,1,1,1.0,0.07939135553453969,false,2.0,0.997075992107586
20,0.75,12,9,1,1,1.0,0.07939135553453969,false,0.0,1.0
20,0.75,12,9,1,4,1.0,0.07939135553453969,false,4.0,0.994215591777515
20,0.75,12,9,1,4,1.0,0.07939135553453969,false,5.0,0.9927582643789985
20,0.75,12,9,1,4,1.0,0.07939135553453969,false,2.0,0.9971198632296869
20,0.75,12,9,1,4,1.0,0.07939135553453969,false,0.0,1.0
20,0.75,12,9,1,16,20.0,0.07939135553453969,false,4.0,0.995110365514278
20,0.75,12,9,1,16,20.0,0.07939135553453969,false,5.0,0.9936488088730296
20,0.75,12,9,1,16,20.0,0.07939135553453969,false,2.0,0.9979160151496207
20,0.75,12,9,1,16,20.0,0.07939135553453969,false,0.0,1.0000000000000002
20,0.75,12,9,1,1,20.0,0.07939135553453969,false,4.0,0.9945876071491723
20,0.75,12,9,1,1,20.0,0.07939135553453969,false,5.0,0.9932392150430762
20,0.75,12,9,1,1,20.0,0.07939135553453969,false,2.0,0.9972805090107668
20,0.75,12,9,1,1,20.0,0.07939135553453969,false,0.0,1.0000000000000004
20,0.75,12,9,1,4,20.0,0.07939135553453969,false,4.0,0.9946243306387098
20,0.75,12,9,1,4,20.0,0.07939135553453969,false,5.0,0.9932706084065608
20,0.75,12,9,1,4,20.0,0.07939135553453969,false,2.0,0.9973159663650576
20,0.75,12,9,1,4,20.0,0.07939135553453969,false,0.0,1.0000000000000002
20,0.75,12,9,1,16,0.0,0.08708309579310353,false,4.0,0.9943176527618903
20,0.75,12,9,1,16,0.0,0.08708309579310353,false,5.0,0.9925480717815351
20,0.75,12,9,1,16,0.0,0.08708309579310353,false,2.0,0.9977263288089832
20,0.75,12,9,1,16,0.0,0.08708309579310353,false,0.0,1.0000000000000002
20,0.75,12,9,1,1,0.0,0.08708309579310353,false,4.0,0.9935072550018048
20,0.75,12,9,1,1,0.0,0.08708309579310353,false,5.0,0.9918927478428292
20,0.75,12,9,1,1,0.0,0.08708309579310353,false,2.0,0.9967413503788498
20,0.75,12,9,1,1,0.0,0.08708309579310353,false,0.0,1.0000000000000002
20,0.75,12,9,1,4,0.0,0.08708309579310353,false,4.0,0.9935663403374408
20,0.75,12,9,1,4,0.0,0.08708309579310353,false,5.0,0.9919432618479607
20,0.75,12,9,1,4,0.0,0.08708309579310353,false,2.0,0.9967991033820199
20,0.75,12,9,1,4,0.0,0.08708309579310353,false,0.0,1.0000000000000007
20,0.75,12,9,1,16,1.0,0.08708309579310353,false,4.0,0.9943186692235636
